x,y,u,v,omega
0.57619048,0.37619048,-0.20681429,-0.03778083,-0.30010158
0.57619048,0.38571429,-0.21116288,-0.03778660,-0.35977781
0.57619048,0.39523810,-0.21525350,-0.03762549,-0.42307529
0.57619048,0.40476190,-0.21905191,-0.03728997,-0.48996875
0.57619048,0.41428571,-0.22252299,-0.03677335,-0.56039387
0.57619048,0.42380952,-0.22563107,-0.03606991,-0.63424474
0.57619048,0.43333333,-0.22834030,-0.03517502,-0.71137249
0.57619048,0.44285714,-0.23061493,-0.03408531,-0.79158390
0.57619048,0.45238095,-0.23241974,-0.03279872,-0.87464130
0.57619048,0.46190476,-0.23372041,-0.03131467,-0.96026284
0.57619048,0.47142857,-0.23448391,-0.02963411,-1.04812396
0.57619048,0.48095238,-0.23467897,-0.02775962,-1.13785958
0.57619048,0.49047619,-0.23427632,-0.02569546,-1.22906721
0.57619048,0.50000000,-0.23324926,-0.02344765,-1.32131135
0.57619048,0.50952381,-0.23157385,-0.02102393,-1.41412818
0.57619048,0.51904762,-0.22922926,-0.01843380,-1.50703216
0.57619048,0.52857143,-0.22619812,-0.01568849,-1.59952223
0.57619048,0.53809524,-0.22246665,-0.01280088,-1.69108951
0.57619048,0.54761905,-0.21802483,-0.00978548,-1.78122556
0.57619048,0.55714286,-0.21286656,-0.00665828,-1.86943102
0.57619048,0.56666667,-0.20698959,-0.00343667,-1.95522392
0.57619048,0.57619048,-0.20039552,-0.00013927,-2.03814912
0.57619048,0.58571429,-0.19308966,0.00321416,-2.11778688
0.57619048,0.59523810,-0.18508078,0.00660297,-2.19376206
0.57619048,0.60476190,-0.17638084,0.01000570,-2.26575184
0.57619048,0.61428571,-0.16700457,0.01340031,-2.33349395
0.57619048,0.62380952,-0.15696904,0.01676435,-2.39679456
0.57619048,0.63333333,-0.14629313,0.02007510,-2.45553422
0.57619048,0.64285714,-0.13499685,0.02330978,-2.50967455
0.57619048,0.65238095,-0.12310071,0.02644566,-2.55926394
0.57619048,0.66190476,-0.11062498,0.02946023,-2.60444260
0.57619048,0.67142857,-0.09758881,0.03233134,-2.64544702
0.57619048,0.68095238,-0.08400944,0.03503729,-2.68261385
0.57619048,0.69047619,-0.06990119,0.03755694,-2.71638513
0.57619048,0.70000000,-0.05527453,0.03986985,-2.74731040
0.57619048,0.70952381,-0.04013503,0.04195632,-2.77605104
0.57619048,0.71904762,-0.02448226,0.04379752,-2.80338287
0.57619048,0.72857143,-0.00830869,0.04537557,-2.83019876
0.57619048,0.73809524,0.00840148,0.04667369,-2.85751033
0.57619048,0.74761905,0.02567353,0.04767629,-2.88644791
0.57619048,0.75714286,0.04354334,0.04836922,-2.91825891
0.57619048,0.76666667,0.06205864,0.04873994,-2.95430303
0.57619048,0.77619048,0.08128003,0.04877784,-2.99604177
0.57619048,0.78571429,0.10128204,0.04847458,-3.04502463
0.57619048,0.79523810,0.12215387,0.04782452,-3.10286498
0.57619048,0.80476190,0.14399998,0.04682527,-3.17120695
0.57619048,0.81428571,0.16694018,0.04547824,-3.25168180
0.57619048,0.82380952,0.19110933,0.04378938,-3.34584713
0.57619048,0.83333333,0.21665622,0.04176987,-3.45511222
0.57619048,0.84285714,0.24374174,0.03943695,-3.58064604
0.57619048,0.85238095,0.27253598,0.03681472,-3.72326493
0.57619048,0.86190476,0.30321398,0.03393485,-3.88330507
0.57619048,0.87142857,0.33595046,0.03083728,-4.06048203
0.57619048,0.88095238,0.37091258,0.02757061,-4.25373840
0.57619048,0.89047619,0.40825152,0.02419222,-4.46109724
0.57619048,0.90000000,0.44809237,0.02076801,-4.67952633
0.57619048,0.90952381,0.49052286,0.01737149,-4.90483522
0.57619048,0.91904762,0.53558099,0.01408214,-5.13162994
0.57619048,0.92857143,0.58324277,0.01098297,-5.35334921
0.57619048,0.93809524,0.63341022,0.00815686,-5.56242085
0.57619048,0.94761905,0.68590194,0.00568183,-5.75057745
0.57619048,0.95714286,0.74044710,0.00362477,-5.90937614
0.57619048,0.96666667,0.79668558,0.00203366,-6.03097486
0.57619048,0.97619048,0.85417682,0.00092812,-6.10922766
0.57619048,0.98571429,0.91242039,0.00028789,-6.14116287
0.57619048,0.99523810,0.97089320,0.00003935,-6.14253855
0.58571429,0.00476190,-0.00327354,-0.00003743,0.65842545
0.58571429,0.01428571,-0.00954823,-0.00018202,0.64409029
0.58571429,0.02380952,-0.01558014,-0.00046134,0.61701673
0.58571429,0.03333333,-0.02139693,-0.00086639,0.59143233
0.58571429,0.04285714,-0.02702442,-0.00138890,0.56726205
0.58571429,0.05238095,-0.03248677,-0.00202126,0.54442894
0.58571429,0.06190476,-0.03780659,-0.00275640,0.52285385
0.58571429,0.07142857,-0.04300504,-0.00358774,0.50245559
0.58571429,0.08095238,-0.04810195,-0.00450912,0.48315015
0.58571429,0.09047619,-0.05311587,-0.00551468,0.46485043
0.58571429,0.10000000,-0.05806419,-0.00659886,0.44746560
0.58571429,0.10952381,-0.06296311,-0.00775628,0.43090081
0.58571429,0.11904762,-0.06782774,-0.00898172,0.41505629
0.58571429,0.12857143,-0.07267208,-0.01027003,0.39982700
0.58571429,0.13809524,-0.07750907,-0.01161611,0.38510203
0.58571429,0.14761905,-0.08235052,-0.01301483,0.37076408
0.58571429,0.15714286,-0.08720718,-0.01446099,0.35668883
0.58571429,0.16666667,-0.09208862,-0.01594927,0.34274474
0.58571429,0.17619048,-0.09700327,-0.01747419,0.32879239
0.58571429,0.18571429,-0.10195827,-0.01903006,0.31468448
0.58571429,0.19523810,-0.10695951,-0.02061097,0.30026540
0.58571429,0.20476190,-0.11201154,-0.02221072,0.28537139
0.58571429,0.21428571,-0.11711743,-0.02382280,0.26983044
0.58571429,0.22380952,-0.12227875,-0.02544037,0.25346261
0.58571429,0.23333333,-0.12749548,-0.02705624,0.23608045
0.58571429,0.24285714,-0.13276590,-0.02866285,0.21748962
0.58571429,0.25238095,-0.13808654,-0.03025225,0.19748971
0.58571429,0.26190476,-0.14345202,-0.03181610,0.17587531
0.58571429,0.27142857,-0.14885505,-0.03334569,0.15243733
0.58571429,0.28095238,-0.15428631,-0.03483192,0.12696455
0.58571429,0.29047619,-0.15973438,-0.03626533,0.09924557
0.58571429,0.30000000,-0.16518570,-0.03763615,0.06907076
0.58571429,0.30952381,-0.17062455,-0.03893431,0.03623480
0.58571429,0.31904762,-0.17603292,-0.04014947,0.00053929
0.58571429,0.32857143,-0.18139063,-0.04127114,-0.03820431
0.58571429,0.33809524,-0.18667527,-0.04228865,-0.08017160
0.58571429,0.34761905,-0.19186229,-0.04319135,-0.12552179
0.58571429,0.35714286,-0.19692500,-0.04396857,-0.17439434
0.58571429,0.36666667,-0.20183474,-0.04460981,-0.22690518
0.58571429,0.37619048,-0.20656098,-0.04510483,-0.28314325
0.58571429,0.38571429,-0.21107152,-0.04544371,-0.34316674
0.58571429,0.39523810,-0.21533261,-0.04561707,-0.40699977
0.58571429,0.40476190,-0.21930929,-0.04561611,-0.47462887
0.58571429,0.41428571,-0.22296554,-0.04543281,-0.54600024
0.58571429,0.42380952,-0.22626476,-0.04506001,-0.62101716
0.58571429,0.43333333,-0.22916989,-0.04449163,-0.69953781
0.58571429,0.44285714,-0.23164397,-0.04372270,-0.78137416
0.58571429,0.45238095,-0.23365039,-0.04274960,-0.86629099
0.58571429,0.46190476,-0.23515332,-0.04157009,-0.95400631
0.58571429,0.47142857,-0.23611817,-0.04018349,-1.04419255
0.58571429,0.48095238,-0.23651196,-0.03859073,-1.13647819
0.58571429,0.49047619,-0.23630376,-0.03679445,-1.23045123
0.58571429,0.50000000,-0.23546502,-0.03479908,-1.32566333
0.58571429,0.50952381,-0.23397005,-0.03261084,-1.42163467
0.58571429,0.51904762,-0.23179623,-0.03023780,-1.51786005
0.58571429,0.52857143,-0.22892444,-0.02768983,-1.61381650
0.58571429,0.53809524,-0.22533916,-0.02497860,-1.70897019
0.58571429,0.54761905,-0.22102879,-0.02211752,-1.80278540
0.58571429,0.55714286,-0.21598569,-0.01912162,-1.89473367
0.58571429,0.56666667,-0.21020620,-0.01600748,-1.98430276
0.58571429,0.57619048,-0.20369066,-0.01279311,-2.07100630
0.58571429,0.58571429,-0.19644329,-0.00949777,-2.15439367
0.58571429,0.59523810,-0.18847190,-0.00614184,-2.23405838
0.58571429,0.60476190,-0.17978768,-0.00274661,-2.30964804
0.58571429,0.61428571,-0.17040479,0.00066585,-2.38087249
0.58571429,0.62380952,-0.16033991,0.00407291,-2.44751167
0.58571429,0.63333333,-0.14961164,0.00745152,-2.50942230
0.58571429,0.64285714,-0.13823995,0.01077846,-2.56654549
0.58571429,0.65238095,-0.12624545,0.01403042,-2.61891198
0.58571429,0.66190476,-0.11364863,0.01718425,-2.66664696
0.58571429,0.67142857,-0.10046904,0.02021702,-2.70997548
0.58571429,0.68095238,-0.08672438,0.02310624,-2.74922538
0.58571429,0.69047619,-0.07242959,0.02582993,-2.78483152
0.58571429,0.70000000,-0.05759585,0.02836674,-2.81733847
0.58571429,0.70952381,-0.04222954,0.03069611,-2.84740329
0.58571429,0.71904762,-0.02633115,0.03279832,-2.87579799
0.58571429,0.72857143,-0.00989418,0.03465465,-2.90340996
0.58571429,0.73809524,0.00709601,0.03624749,-2.93124366
0.58571429,0.74761905,0.02466336,0.03756052,-2.96041870
0.58571429,0.75714286,0.04284222,0.03857888,-2.99216723
0.58571429,0.76666667,0.06167852,0.03928939,-3.02782774
0.58571429,0.77619048,0.08123075,0.03968089,-3.06883407
0.58571429,0.78571429,0.10157094,0.03974452,-3.11670041
0.58571429,0.79523810,0.12278532,0.03947422,-3.17299628
0.58571429,0.80476190,0.14497481,0.03886718,-3.23931456
0.58571429,0.81428571,0.16825511,0.03792444,-3.31722713
0.58571429,0.82380952,0.19275618,0.03665153,-3.40822649
0.58571429,0.83333333,0.21862122,0.03505919,-3.51365495
0.58571429,0.84285714,0.24600475,0.03316410,-3.63461351
0.58571429,0.85238095,0.27506968,0.03098960,-3.77185798
0.58571429,0.86190476,0.30598333,0.02856642,-3.92567801
0.58571429,0.87142857,0.33891198,0.02593314,-4.09576416
0.58571429,0.88095238,0.37401426,0.02313663,-4.28106880
0.58571429,0.89047619,0.41143286,0.02023199,-4.47967005
0.58571429,0.90000000,0.45128506,0.01728217,-4.68865156
0.58571429,0.90952381,0.49365193,0.01435697,-4.90401554
0.58571429,0.91904762,0.53856695,0.01153130,-5.12065363
0.58571429,0.92857143,0.58600467,0.00888259,-5.33240128
0.58571429,0.93809524,0.63586986,0.00648712,-5.53221178
0.58571429,0.94761905,0.68798935,0.00441509,-5.71248770
0.58571429,0.95714286,0.74210745,0.00272439,-5.86562157
0.58571429,0.96666667,0.79788798,0.00145273,-5.98478985
0.58571429,0.97619048,0.85492462,0.00060806,-6.06507063
0.58571429,0.98571429,0.91276377,0.00015708,-6.10495138
0.58571429,0.99523810,0.97094399,0.00001143,-6.11189604
0.59523810,0.00476190,-0.00319477,-0.00004134,0.64305609
0.59523810,0.01428571,-0.00932294,-0.00020081,0.62930512
0.59523810,0.02380952,-0.01521838,-0.00050854,0.60335040
0.59523810,0.03333333,-0.02090785,-0.00095434,0.57884872
0.59523810,0.04285714,-0.02641641,-0.00152892,0.55573207
0.59523810,0.05238095,-0.03176755,-0.00222379,0.53392971
0.59523810,0.06190476,-0.03698328,-0.00303118,0.51336801
0.59523810,0.07142857,-0.04208428,-0.00394391,0.49397051
0.59523810,0.08095238,-0.04708994,-0.00495530,0.47565743
0.59523810,0.09047619,-0.05201848,-0.00605915,0.45834535
0.59523810,0.10000000,-0.05688699,-0.00724958,0.44194680
0.59523810,0.10952381,-0.06171146,-0.00852101,0.42636967
0.59523810,0.11904762,-0.06650687,-0.00986809,0.41151667
0.59523810,0.12857143,-0.07128713,-0.01128560,0.39728484
0.59523810,0.13809524,-0.07606512,-0.01276842,0.38356492
0.59523810,0.14761905,-0.08085271,-0.01431146,0.37024084
0.59523810,0.15714286,-0.08566070,-0.01590960,0.35718927
0.59523810,0.16666667,-0.09049880,-0.01755765,0.34427893
0.59523810,0.17619048,-0.09537558,-0.01925025,0.33137053
0.59523810,0.18571429,-0.10029843,-0.02098190,0.31831613
0.59523810,0.19523810,-0.10527349,-0.02274686,0.30495912
0.59523810,0.20476190,-0.11030558,-0.02453911,0.29113400
0.59523810,0.21428571,-0.11539809,-0.02635233,0.27666643
0.59523810,0.22380952,-0.12055297,-0.02817988,0.26137355
0.59523810,0.23333333,-0.12577055,-0.03001473,0.24506418
0.59523810,0.24285714,-0.13104951,-0.03184946,0.22753945
0.59523810,0.25238095,-0.13638677,-0.03367623,0.20859359
0.59523810,0.26190476,-0.14177737,-0.03548681,0.18801501
0.59523810,0.27142857,-0.14721441,-0.03727251,0.16558747
0.59523810,0.28095238,-0.15268901,-0.03902420,0.14109173
0.59523810,0.29047619,-0.15819009,-0.04073239,0.11430733
0.59523810,0.30000000,-0.16370445,-0.04238712,0.08501472
0.59523810,0.30952381,-0.16921666,-0.04397812,0.05299770
0.59523810,0.31904762,-0.17470901,-0.04549475,0.01804608
0.59523810,0.32857143,-0.18016152,-0.04692611,-0.02004133
0.59523810,0.33809524,-0.18555191,-0.04826106,-0.06145345
0.59523810,0.34761905,-0.19085568,-0.04948832,-0.10636353
0.59523810,0.35714286,-0.19604613,-0.05059657,-0.15492550
0.59523810,0.36666667,-0.20109446,-0.05157446,-0.20727010
0.59523810,0.37619048,-0.20596988,-0.05241082,-0.26350117
0.59523810,0.38571429,-0.21063983,-0.05309473,-0.32369170
0.59523810,0.39523810,-0.21507005,-0.05361562,-0.38788006
0.59523810,0.40476190,-0.21922496,-0.05396346,-0.45606655
0.59523810,0.41428571,-0.22306779,-0.05412883,-0.52820992
0.59523810,0.42380952,-0.22656098,-0.05410316,-0.60422462
0.59523810,0.43333333,-0.22966644,-0.05387877,-0.68397844
0.59523810,0.44285714,-0.23234601,-0.05344911,-0.76729059
0.59523810,0.45238095,-0.23456173,-0.05280884,-0.85393101
0.59523810,0.46190476,-0.23627633,-0.05195400,-0.94361991
0.59523810,0.47142857,-0.23745362,-0.05088213,-1.03602886
0.59523810,0.48095238,-0.23805900,-0.04959241,-1.13078225
0.59523810,0.49047619,-0.23805971,-0.04808569,-1.22746086
0.59523810,0.50000000,-0.23742546,-0.04636467,-1.32560503
0.59523810,0.50952381,-0.23612863,-0.04443390,-1.42472041
0.59523810,0.51904762,-0.23414478,-0.04229981,-1.52428377
0.59523810,0.52857143,-0.23145290,-0.03997078,-1.62375033
0.59523810,0.53809524,-0.22803564,-0.03745706,-1.72256184
0.59523810,0.54761905,-0.22387968,-0.03477078,-1.82015538
0.59523810,0.55714286,-0.21897563,-0.03192585,-1.91597259
0.59523810,0.56666667,-0.21331833,-0.02893789,-2.00946975
0.59523810,0.57619048,-0.20690668,-0.02582411,-2.10012817
0.59523810,0.58571429,-0.19974358,-0.02260314,-2.18746328
0.59523810,0.59523810,-0.19183576,-0.01929492,-2.27103567
0.59523810,0.60476190,-0.18319346,-0.01592050,-2.35046053
0.59523810,0.61428571,-0.17383011,-0.01250187,-2.42541623
0.59523810,0.62380952,-0.16376176,-0.00906176,-2.49565315
0.59523810,0.63333333,-0.15300670,-0.00562346,-2.56100130
0.59523810,0.64285714,-0.14158466,-0.00221062,-2.62137723
0.59523810,0.65238095,-0.12951626,0.00115294,-2.67679048
0.59523810,0.66190476,-0.11682209,0.00444337,-2.72734809
0.59523810,0.67142857,-0.10352200,0.00763702,-2.77325964
0.59523810,0.68095238,-0.08963415,0.01071054,-2.81484127
0.59523810,0.69047619,-0.07517402,0.01364105,-2.85251784
0.59523810,0.70000000,-0.06015349,0.01640631,-2.88682652
0.59523810,0.70952381,-0.04457973,0.01898476,-2.91841769
0.59523810,0.71904762,-0.02845418,0.02135578,-2.94805717
0.59523810,0.72857143,-0.01177140,0.02349969,-2.97662592
0.59523810,0.73809524,0.00548206,0.02539802,-3.00511980
0.59523810,0.74761905,0.02332872,0.02703358,-3.03464746
0.59523810,0.75714286,0.04180136,0.02839072,-3.06642556
0.59523810,0.76666667,0.06094402,0.02945557,-3.10177183
0.59523810,0.77619048,0.08081305,0.03021628,-3.14209390
0.59523810,0.78571429,0.10147788,0.03066342,-3.18887138
0.59523810,0.79523810,0.12302173,0.03079037,-3.24363327
0.59523810,0.80476190,0.14554200,0.03059383,-3.30792379
0.59523810,0.81428571,0.16915017,0.03007433,-3.38326001
0.59523810,0.82380952,0.19397146,0.02923689,-3.47107553
0.59523810,0.83333333,0.22014350,0.02809168,-3.57265067
0.59523810,0.84285714,0.24781457,0.02665468,-3.68902731
0.59523810,0.85238095,0.27714068,0.02494837,-3.82090998
0.59523810,0.86190476,0.30828157,0.02300232,-3.96855116
0.59523810,0.87142857,0.34139565,0.02085366,-4.13162851
0.59523810,0.88095238,0.37663344,0.01854733,-4.30911541
0.59523810,0.89047619,0.41412970,0.01613597,-4.49915886
0.59523810,0.90000000,0.45399460,0.01367941,-4.69897175
0.59523810,0.90952381,0.49630341,0.01124358,-4.90476179
0.59523810,0.91904762,0.54108608,0.00889864,-5.11171961
0.59523810,0.92857143,0.58831662,0.00671631,-5.31408882
0.59523810,0.93809524,0.63790363,0.00476605,-5.50535727
0.59523810,0.94761905,0.68968344,0.00311015,-5.67860985
0.59523810,0.95714286,0.74341685,0.00179731,-5.82708216
0.59523810,0.96666667,0.79879278,0.00085481,-5.94498014
0.59523810,0.97619048,0.85544056,0.00027875,-6.02861881
0.59523810,0.98571429,0.91295505,0.00002250,-6.07796478
0.59523810,0.99523810,0.97093815,-0.00001729,-6.09128284
0.60476190,0.00476190,-0.00310834,-0.00004509,0.62623322
0.60476190,0.01428571,-0.00907613,-0.00021886,0.61314255
0.60476190,0.02380952,-0.01482247,-0.00055385,0.58844846
0.60476190,0.03333333,-0.02037309,-0.00103873,0.56516147
0.60476190,0.04285714,-0.02575210,-0.00166323,0.54322112
0.60476190,0.05238095,-0.03098218,-0.00241804,0.52256358
0.60476190,0.06190476,-0.03608461,-0.00329469,0.50312132
0.60476190,0.07142857,-0.04107947,-0.00428544,0.48482335
0.60476190,0.08095238,-0.04598561,-0.00538318,0.46759474
0.60476190,0.09047619,-0.05082080,-0.00658134,0.45135650
0.60476190,0.10000000,-0.05560177,-0.00787381,0.43602511
0.60476190,0.10952381,-0.06034423,-0.00925484,0.42151201
0.60476190,0.11904762,-0.06506291,-0.01071896,0.40772310
0.60476190,0.12857143,-0.06977159,-0.01226095,0.39455813
0.60476190,0.13809524,-0.07448307,-0.01387570,0.38191035
0.60476190,0.14761905,-0.07920920,-0.01555821,0.36966562
0.60476190,0.15714286,-0.08396080,-0.01730347,0.35770223
0.60476190,0.16666667,-0.08874767,-0.01910645,0.34589016
0.60476190,0.17619048,-0.09357855,-0.02096200,0.33409071
0.60476190,0.18571429,-0.09846099,-0.02286481,0.32215625
0.60476190,0.19523810,-0.10340141,-0.02480937,0.30992979
0.60476190,0.20476190,-0.10840487,-0.02678991,0.29724491
0.60476190,0.21428571,-0.11347513,-0.02880036,0.28392580
0.60476190,0.22380952,-0.11861446,-0.03083428,0.26978722
0.60476190,0.23333333,-0.12382360,-0.03288490,0.25463504
0.60476190,0.24285714,-0.12910165,-0.03494498,0.23826653
0.60476190,0.25238095,-0.13444594,-0.03700689,0.22047125
0.60476190,0.26190476,-0.13985199,-0.03906252,0.20103195
0.60476190,0.27142857,-0.14531334,-0.04110328,0.17972583
0.60476190,0.28095238,-0.15082154,-0.04312012,0.15632600
0.60476190,0.29047619,-0.15636599,-0.04510349,0.13060339
0.60476190,0.30000000,-0.16193390,-0.04704340,0.10232874
0.60476190,0.30952381,-0.16751023,-0.04892939,0.07127507
0.60476190,0.31904762,-0.17307761,-0.05075059,0.03722041
0.60476190,0.32857143,-0.17861637,-0.05249577,-0.00004922
0.60476190,0.33809524,-0.18410450,-0.05415336,-0.04073649
0.60476190,0.34761905,-0.18951765,-0.05571154,-0.08502918
0.60476190,0.35714286,-0.19482917,-0.05715831,-0.13309644
0.60476190,0.36666667,-0.20001027,-0.05848157,-0.18508486
0.60476190,0.37619048,-0.20503002,-0.05966927,-0.24111436
0.60476190,0.38571429,-0.20985562,-0.06070944,-0.30127412
0.60476190,0.39523810,-0.21445243,-0.06159040,-0.36561862
0.60476190,0.40476190,-0.21878433,-0.06230083,-0.43416360
0.60476190,0.41428571,-0.22281390,-0.06282996,-0.50688261
0.60476190,0.42380952,-0.22650279,-0.06316771,-0.58370358
0.60476190,0.43333333,-0.22981192,-0.06330482,-0.66450632
0.60476190,0.44285714,-0.23270199,-0.06323304,-0.74912000
0.60476190,0.45238095,-0.23513380,-0.06294527,-0.83732229
0.60476190,0.46190476,-0.23706865,-0.06243572,-0.92883837
0.60476190,0.47142857,-0.23846884,-0.06170005,-1.02334166
0.60476190,0.48095238,-0.23929805,-0.06073553,-1.12045527
0.60476190,0.49047619,-0.23952180,-0.05954112,-1.21975470
0.60476190,0.50000000,-0.23910791,-0.05811761,-1.32077157
0.60476190,0.50952381,-0.23802687,-0.05646770,-1.42299891
0.60476190,0.51904762,-0.23625229,-0.05459603,-1.52589679
0.60476190,0.52857143,-0.23376118,-0.05250927,-1.62890029
0.60476190,0.53809524,-0.23053427,-0.05021609,-1.73142707
0.60476190,0.54761905,-0.22655629,-0.04772713,-1.83288693
0.60476190,0.55714286,-0.22181608,-0.04505499,-1.93269181
0.60476190,0.56666667,-0.21630670,-0.04221414,-2.03026533
0.60476190,0.57619048,-0.21002544,-0.03922080,-2.12505460
0.60476190,0.58571429,-0.20297377,-0.03609282,-2.21654010
0.60476190,0.59523810,-0.19515708,-0.03284954,-2.30424666
0.60476190,0.60476190,-0.18658449,-0.02951162,-2.38775349
0.60476190,0.61428571,-0.17726848,-0.02610085,-2.46670461
0.60476190,0.62380952,-0.16722441,-0.02263994,-2.54081726
0.60476190,0.63333333,-0.15646994,-0.01915236,-2.60989070
0.60476190,0.64285714,-0.14502452,-0.01566210,-2.67381310
0.60476190,0.65238095,-0.13290857,-0.01219349,-2.73256850
0.60476190,0.66190476,-0.12014271,-0.00877099,-2.78624225
0.60476190,0.67142857,-0.10674699,-0.00541903,-2.83502436
0.60476190,0.68095238,-0.09273991,-0.00216180,-2.87921524
0.60476190,0.69047619,-0.07813748,0.00097691,-2.91922688
0.60476190,0.70000000,-0.06295222,0.00397386,-2.95558548
0.60476190,0.70952381,-0.04719211,0.00680650,-2.98893261
0.60476190,0.71904762,-0.03085950,0.00945319,-3.02002525
